        3	2025-02-03 17:21:09	2	0	1	0
        4	2025-02-03 21:00:24	2	0	1	0
       11	2025-02-03 21:04:14	2	0	1	0
        9	2025-02-03 21:04:53	2	0	1	0
       12	2025-02-03 21:05:04	2	0	1	0
       10	2025-02-03 21:12:17	2	0	1	0
        6	2025-02-03 21:12:25	2	0	1	0
       14	2025-02-03 21:15:57	2	0	1	0
        4	2025-02-04 07:12:06	2	0	1	0
       13	2025-02-04 07:48:32	2	0	1	0
       10	2025-02-04 07:53:06	2	0	1	0
        9	2025-02-04 08:06:32	2	0	1	0
        6	2025-02-04 08:08:26	2	0	1	0
       12	2025-02-04 08:10:53	2	0	1	0
        3	2025-02-04 08:58:33	2	0	1	0
       14	2025-02-04 09:17:02	2	0	1	0
        3	2025-02-04 15:29:03	2	0	1	0
        9	2025-02-04 17:18:46	2	0	1	0
       13	2025-02-04 17:18:56	2	0	1	0
       10	2025-02-04 17:21:58	2	0	1	0
       12	2025-02-04 17:24:14	2	0	1	0
        6	2025-02-04 17:27:21	2	0	1	0
        6	2025-02-04 17:36:11	2	0	1	0
       14	2025-02-04 18:55:11	2	0	1	0
        4	2025-02-04 18:55:33	2	0	1	0
        4	2025-02-05 07:22:58	2	0	1	0
       10	2025-02-05 07:50:35	2	0	1	0
        3	2025-02-05 07:50:40	2	0	1	0
       11	2025-02-05 07:58:00	2	0	1	0
       13	2025-02-05 07:59:00	2	0	1	0
       13	2025-02-05 07:59:09	2	0	1	0
        9	2025-02-05 08:00:42	2	0	1	0
       12	2025-02-05 08:10:26	2	0	1	0
        6	2025-02-05 08:13:12	2	0	1	0
        3	2025-02-05 17:37:28	2	0	1	0
        9	2025-02-05 20:57:54	2	0	1	0
        4	2025-02-05 21:00:06	2	0	1	0
       10	2025-02-05 21:00:10	2	0	1	0
        6	2025-02-05 21:05:32	2	0	1	0
       12	2025-02-05 21:06:07	2	0	1	0
       14	2025-02-05 21:10:10	2	0	1	0
        4	2025-02-06 07:05:02	2	0	1	0
       13	2025-02-06 07:49:38	2	0	1	0
       13	2025-02-06 07:49:43	2	0	1	0
       10	2025-02-06 07:55:34	2	0	1	0
        3	2025-02-06 08:01:37	2	0	1	0
        6	2025-02-06 08:07:47	2	0	1	0
        9	2025-02-06 08:09:37	2	0	1	0
       12	2025-02-06 08:14:58	2	0	1	0
       11	2025-02-06 08:23:25	2	0	1	0
        4	2025-02-06 16:47:40	2	0	1	0
        6	2025-02-06 17:50:07	2	0	1	0
       12	2025-02-06 17:57:20	2	0	1	0
       12	2025-02-06 17:57:22	2	0	1	0
        9	2025-02-06 19:44:33	2	0	1	0
        3	2025-02-06 21:47:23	2	0	1	0
       10	2025-02-07 12:50:46	2	0	1	0
        3	2025-02-07 12:50:53	2	0	1	0
        4	2025-02-07 12:51:01	2	0	1	0
       10	2025-02-07 18:40:02	2	0	1	0
        3	2025-02-07 20:08:06	2	0	1	0
        4	2025-02-07 20:08:11	2	0	1	0
        4	2025-02-08 07:14:14	2	0	1	0
       13	2025-02-08 07:44:41	2	0	1	0
       13	2025-02-08 07:44:43	2	0	1	0
        9	2025-02-08 07:53:49	2	0	1	0
       16	2025-02-08 07:53:56	2	0	1	0
       10	2025-02-08 08:21:08	2	0	1	0
       11	2025-02-08 08:23:34	2	0	1	0
       12	2025-02-08 08:23:38	2	0	1	0
       14	2025-02-08 10:41:35	2	0	1	0
       10	2025-02-08 17:08:31	2	0	1	0
       13	2025-02-08 17:11:51	2	0	1	0
       13	2025-02-08 17:11:58	2	0	1	0
       12	2025-02-08 17:14:14	2	0	1	0
       16	2025-02-08 18:40:51	2	0	1	0
        9	2025-02-08 20:45:54	2	0	1	0
        4	2025-02-08 21:00:24	2	0	1	0
       14	2025-02-08 21:05:01	2	0	1	0
        4	2025-02-09 07:08:23	2	0	1	0
       10	2025-02-09 07:40:35	2	0	1	0
       16	2025-02-09 08:03:10	2	0	1	0
       11	2025-02-09 08:08:47	2	0	1	0
       13	2025-02-09 08:08:52	2	0	1	0
       13	2025-02-09 08:08:55	2	0	1	0
       12	2025-02-09 08:12:44	2	0	1	0
        6	2025-02-09 08:18:05	2	0	1	0
       15	2025-02-09 08:24:55	2	0	1	0
        9	2025-02-09 08:27:39	2	0	1	0
        3	2025-02-09 08:28:57	2	0	1	0
       14	2025-02-09 17:06:25	2	0	1	0
        9	2025-02-09 17:08:44	2	0	1	0
       16	2025-02-09 17:11:23	2	0	1	0
       12	2025-02-09 17:15:41	2	0	1	0
       13	2025-02-09 17:15:46	2	0	1	0
       13	2025-02-09 17:16:08	2	0	1	0
       11	2025-02-09 17:16:17	2	0	1	0
       15	2025-02-09 17:16:23	2	0	1	0
        3	2025-02-09 17:18:59	2	0	1	0
       10	2025-02-09 17:19:41	2	0	1	0
        4	2025-02-09 17:55:54	2	0	1	0
        4	2025-02-10 07:02:54	2	0	1	0
       16	2025-02-10 07:57:37	2	0	1	0
       13	2025-02-10 07:57:56	2	0	1	0
       13	2025-02-10 07:57:59	2	0	1	0
       15	2025-02-10 07:58:37	2	0	1	0
       12	2025-02-10 08:11:55	2	0	1	0
        9	2025-02-10 08:19:35	2	0	1	0
       11	2025-02-10 08:20:04	2	0	1	0
        3	2025-02-10 08:28:42	2	0	1	0
       10	2025-02-10 08:30:57	2	0	1	0
        6	2025-02-10 08:34:12	2	0	1	0
       14	2025-02-10 12:17:03	2	0	1	0
       13	2025-02-10 17:23:15	2	0	1	0
       13	2025-02-10 17:23:24	2	0	1	0
       15	2025-02-10 18:04:14	2	0	1	0
       14	2025-02-10 18:19:19	2	0	1	0
        6	2025-02-10 18:19:25	2	0	1	0
       11	2025-02-10 18:22:23	2	0	1	0
       12	2025-02-10 18:22:32	2	0	1	0
       12	2025-02-10 18:22:59	2	0	1	0
        9	2025-02-10 18:24:21	2	0	1	0
        4	2025-02-10 18:29:48	2	0	1	0
        3	2025-02-10 18:32:26	2	0	1	0
       10	2025-02-10 18:32:41	2	0	1	0
        4	2025-02-11 06:54:48	2	0	1	0
       13	2025-02-11 07:52:08	2	0	1	0
       13	2025-02-11 07:52:11	2	0	1	0
       16	2025-02-11 08:04:15	2	0	1	0
       15	2025-02-11 08:04:19	2	0	1	0
       12	2025-02-11 08:16:11	2	0	1	0
       11	2025-02-11 08:16:16	2	0	1	0
        3	2025-02-11 08:22:59	2	0	1	0
        6	2025-02-11 08:30:40	2	0	1	0
       14	2025-02-11 08:41:28	2	0	1	0
       10	2025-02-11 08:47:22	2	0	1	0
        3	2025-02-11 17:16:26	2	0	1	0
       16	2025-02-11 17:16:35	2	0	1	0
        4	2025-02-11 17:17:46	2	0	1	0
       11	2025-02-11 17:18:10	2	0	1	0
       15	2025-02-11 17:23:56	2	0	1	0
       12	2025-02-11 17:24:20	2	0	1	0
        6	2025-02-11 17:26:07	2	0	1	0
       14	2025-02-11 18:08:28	2	0	1	0
       10	2025-02-11 19:29:31	2	0	1	0
        4	2025-02-12 06:57:30	2	0	1	0
        9	2025-02-12 07:51:01	2	0	1	0
       16	2025-02-12 08:01:15	2	0	1	0
       13	2025-02-12 08:01:58	2	5	1	0
       13	2025-02-12 08:02:00	2	5	1	0
       12	2025-02-12 08:16:42	2	0	1	0
       10	2025-02-12 08:24:20	2	0	1	0
        3	2025-02-12 08:24:29	2	0	1	0
        6	2025-02-12 08:26:04	2	0	1	0
       11	2025-02-12 09:22:40	2	0	1	0
       14	2025-02-12 10:11:07	2	0	1	0
        9	2025-02-12 17:13:54	2	0	1	0
       12	2025-02-12 17:13:59	2	0	1	0
       13	2025-02-12 17:14:24	2	0	1	0
       13	2025-02-12 17:14:27	2	0	1	0
       11	2025-02-12 17:15:35	2	0	1	0
       16	2025-02-12 17:17:07	2	0	1	0
        6	2025-02-12 17:17:37	2	0	1	0
        3	2025-02-12 18:29:08	2	0	1	0
        4	2025-02-12 18:57:10	2	0	1	0
        9	2025-02-12 22:15:08	2	0	1	0
        6	2025-02-12 22:19:05	2	0	1	0
       14	2025-02-12 22:19:51	2	0	1	0
        6	2025-02-12 22:55:14	2	0	1	0
       16	2025-02-13 08:01:22	2	0	1	0
       11	2025-02-13 08:01:49	2	0	1	0
        4	2025-02-13 08:02:05	2	0	1	0
        6	2025-02-13 08:02:12	2	0	1	0
       10	2025-02-13 08:02:20	2	0	1	0
       12	2025-02-13 08:06:40	2	0	1	0
       13	2025-02-13 08:06:51	2	0	1	0
       13	2025-02-13 08:07:14	2	0	1	0
        3	2025-02-13 08:22:29	2	0	1	0
       14	2025-02-13 08:47:51	2	0	1	0
        9	2025-02-13 08:47:57	2	0	1	0
       11	2025-02-13 17:10:48	2	0	1	0
       13	2025-02-13 17:30:43	2	0	1	0
       13	2025-02-13 17:31:03	2	0	1	0
       10	2025-02-13 18:26:48	2	0	1	0
        9	2025-02-13 21:31:17	2	0	1	0
        4	2025-02-13 21:43:41	2	0	1	0
        6	2025-02-13 21:43:45	2	0	1	0
        4	2025-02-15 07:19:59	2	0	1	0
       13	2025-02-15 07:54:57	2	4	1	0
       13	2025-02-15 07:55:00	2	4	1	0
        9	2025-02-15 07:55:36	2	0	1	0
       16	2025-02-15 07:55:43	2	0	1	0
       10	2025-02-15 07:55:53	2	0	1	0
        3	2025-02-15 08:00:09	2	0	1	0
       11	2025-02-15 08:07:24	2	0	1	0
        6	2025-02-15 08:13:10	2	0	1	0
       12	2025-02-15 08:16:07	2	0	1	0
       12	2025-02-15 17:03:25	2	0	1	0
       12	2025-02-15 17:03:52	2	0	1	0
       13	2025-02-15 17:13:26	2	0	1	0
       10	2025-02-15 17:15:01	2	0	1	0
        6	2025-02-15 17:15:27	2	0	1	0
        4	2025-02-15 17:27:26	2	0	1	0
       11	2025-02-15 17:34:05	2	0	1	0
        9	2025-02-15 20:22:29	2	0	1	0
       14	2025-02-15 20:29:45	2	0	1	0
        3	2025-02-15 20:31:32	2	0	1	0
        4	2025-02-16 07:01:16	2	0	1	0
       10	2025-02-16 07:53:28	2	0	1	0
       16	2025-02-16 07:57:52	2	0	1	0
        3	2025-02-16 08:08:08	2	0	1	0
       13	2025-02-16 08:08:15	2	0	1	0
       13	2025-02-16 08:08:17	2	0	1	0
       12	2025-02-16 08:13:09	2	0	1	0
       11	2025-02-16 08:15:52	2	0	1	0
        6	2025-02-16 08:16:49	2	0	1	0
        9	2025-02-16 08:27:39	2	0	1	0
       14	2025-02-16 09:36:53	2	0	1	0
       12	2025-02-16 17:18:45	2	0	1	0
       12	2025-02-16 17:18:49	2	0	1	0
        9	2025-02-16 22:26:46	2	0	1	0
        6	2025-02-16 22:27:53	2	0	1	0
        3	2025-02-16 22:28:38	2	0	1	0
       16	2025-02-16 22:28:47	2	0	1	0
       10	2025-02-16 22:28:55	2	0	1	0
       11	2025-02-16 22:30:58	2	0	1	0
       13	2025-02-16 22:31:58	2	0	1	0
       13	2025-02-16 22:32:20	2	0	1	0
        4	2025-02-16 23:02:03	2	0	1	0
        4	2025-02-17 07:08:58	2	0	1	0
        3	2025-02-17 07:59:40	2	0	1	0
       10	2025-02-17 07:59:44	2	0	1	0
       16	2025-02-17 08:07:38	2	0	1	0
       13	2025-02-17 08:07:46	2	0	1	0
       13	2025-02-17 08:07:49	2	0	1	0
        6	2025-02-17 08:11:08	2	0	1	0
        9	2025-02-17 08:15:29	2	0	1	0
       12	2025-02-17 08:26:34	2	0	1	0
       11	2025-02-17 08:35:13	2	0	1	0
        4	2025-02-17 17:28:42	2	0	1	0
        9	2025-02-17 18:44:16	2	0	1	0
        6	2025-02-17 21:43:11	2	0	1	0
       12	2025-02-17 21:46:44	2	0	1	0
       10	2025-02-17 21:46:49	2	0	1	0
       13	2025-02-17 21:47:05	2	0	1	0
       13	2025-02-17 21:47:13	2	0	1	0
       11	2025-02-17 21:47:18	2	0	1	0
       14	2025-02-17 22:41:10	2	0	1	0
        4	2025-02-18 07:21:16	2	0	1	0
       13	2025-02-18 07:55:26	2	0	1	0
       13	2025-02-18 07:55:37	2	0	1	0
        3	2025-02-18 07:59:19	2	0	1	0
       10	2025-02-18 07:59:27	2	0	1	0
       11	2025-02-18 08:20:40	2	0	1	0
        6	2025-02-18 08:23:30	2	0	1	0
       12	2025-02-18 08:28:29	2	0	1	0
       14	2025-02-18 10:18:36	2	0	1	0
       10	2025-02-18 17:03:08	2	0	1	0
       12	2025-02-18 17:04:43	2	0	1	0
       11	2025-02-18 17:09:47	2	0	1	0
       13	2025-02-18 17:10:58	2	0	1	0
       13	2025-02-18 17:11:03	2	0	1	0
        6	2025-02-18 17:11:53	2	0	1	0
        3	2025-02-18 17:16:32	2	0	1	0
        4	2025-02-18 17:27:26	2	0	1	0
        4	2025-02-19 06:58:49	2	0	1	0
       10	2025-02-19 07:46:44	2	0	1	0
        9	2025-02-19 07:48:51	2	0	1	0
       13	2025-02-19 07:57:52	2	0	1	0
       13	2025-02-19 07:57:56	2	0	1	0
        3	2025-02-19 08:05:24	2	0	1	0
        6	2025-02-19 08:21:43	2	0	1	0
       12	2025-02-19 08:25:00	2	0	1	0
       12	2025-02-19 08:25:05	2	0	1	0
       14	2025-02-19 10:09:42	2	0	1	0
        3	2025-02-19 17:00:06	2	0	1	0
        6	2025-02-19 17:02:46	2	0	1	0
       10	2025-02-19 17:03:45	2	0	1	0
        4	2025-02-19 17:10:57	2	0	1	0
        3	2025-02-19 20:40:47	2	0	1	0
        6	2025-02-19 20:44:50	2	0	1	0
        6	2025-02-19 20:45:00	2	0	1	0
        4	2025-02-20 06:56:30	2	0	1	0
       10	2025-02-20 07:43:31	2	0	1	0
       13	2025-02-20 07:49:44	2	0	1	0
       13	2025-02-20 07:49:49	2	0	1	0
       13	2025-02-20 07:49:57	2	0	1	0
        3	2025-02-20 08:06:08	2	0	1	0
        9	2025-02-20 08:06:23	2	0	1	0
       11	2025-02-20 08:15:05	2	0	1	0
        6	2025-02-20 08:20:51	2	0	1	0
       12	2025-02-20 08:41:47	2	0	1	0
       11	2025-02-20 18:40:40	2	0	1	0
        2	2025-02-20 18:49:08	2	0	1	0
        4	2025-02-20 18:49:27	2	0	1	0
        4	2025-02-21 14:36:06	2	0	1	0
        3	2025-02-21 14:56:07	2	0	1	0
        4	2025-02-21 19:56:04	2	0	1	0
        4	2025-02-22 07:01:45	2	0	1	0
       11	2025-02-22 08:08:17	2	0	1	0
       13	2025-02-22 08:08:40	2	0	1	0
       13	2025-02-22 08:08:43	2	0	1	0
        3	2025-02-22 08:10:27	2	0	1	0
       10	2025-02-22 08:10:49	2	0	1	0
        6	2025-02-22 08:18:19	2	0	1	0
        9	2025-02-22 08:23:35	2	0	1	0
       12	2025-02-22 08:47:38	2	0	1	0
       12	2025-02-22 17:00:30	2	0	1	0
        4	2025-02-22 19:49:55	2	0	1	0
       11	2025-02-22 21:36:05	2	0	1	0
       10	2025-02-22 21:40:27	2	0	1	0
        3	2025-02-22 21:40:37	2	0	1	0
        6	2025-02-22 23:06:40	2	0	1	0
        4	2025-02-23 07:16:48	2	0	1	0
       16	2025-02-23 08:02:48	2	0	1	0
       10	2025-02-23 08:06:59	2	0	1	0
        3	2025-02-23 08:07:20	2	0	1	0
       13	2025-02-23 08:11:47	2	0	1	0
        6	2025-02-23 08:15:33	2	0	1	0
       12	2025-02-23 08:22:49	2	0	1	0
       11	2025-02-23 08:24:48	2	0	1	0
        9	2025-02-23 08:26:43	2	0	1	0
        3	2025-02-23 21:08:15	2	0	1	0
       10	2025-02-23 21:08:23	2	0	1	0
       11	2025-02-23 21:08:30	2	0	1	0
       12	2025-02-23 21:08:36	2	0	1	0
        6	2025-02-23 22:58:02	2	0	1	0
        4	2025-02-23 22:59:21	2	0	1	0
        4	2025-02-24 06:52:33	2	0	1	0
       13	2025-02-24 08:10:53	2	0	1	0
       13	2025-02-24 08:10:56	2	0	1	0
        3	2025-02-24 08:14:10	2	0	1	0
       10	2025-02-24 08:14:15	2	0	1	0
       12	2025-02-24 08:17:12	2	0	1	0
        6	2025-02-24 08:23:53	2	0	1	0
        7	2025-02-24 08:24:56	2	0	1	0
       11	2025-02-24 08:30:07	2	0	1	0
        2	2025-02-24 15:58:01	2	0	1	0
        2	2025-02-24 15:58:15	2	0	1	0
        2	2025-02-24 15:58:37	2	0	1	0
       12	2025-02-24 21:15:14	2	0	1	0
        6	2025-02-24 21:15:21	2	0	1	0
        3	2025-02-24 21:15:25	2	0	1	0
        2	2025-02-24 21:16:23	2	0	1	0
       10	2025-02-24 21:16:36	2	0	1	0
       13	2025-02-24 21:16:59	2	0	1	0
        4	2025-02-25 06:53:04	2	0	1	0
        9	2025-02-25 07:51:22	2	0	1	0
        3	2025-02-25 08:13:11	2	0	1	0
       10	2025-02-25 08:13:31	2	0	1	0
       13	2025-02-25 08:19:24	2	0	1	0
        6	2025-02-25 08:32:32	2	0	1	0
       12	2025-02-25 08:32:43	2	0	1	0
       16	2025-02-25 14:55:24	2	0	1	0
       12	2025-02-25 22:04:29	2	0	1	0
       10	2025-02-25 22:17:04	2	0	1	0
       16	2025-02-25 22:17:29	2	0	1	0
        6	2025-02-25 22:35:48	2	0	1	0
       13	2025-02-26 01:34:40	2	0	1	0
        4	2025-02-26 07:02:22	2	0	1	0
       16	2025-02-26 07:54:59	2	0	1	0
       11	2025-02-26 08:08:24	2	0	1	0
        9	2025-02-26 08:19:19	2	0	1	0
        6	2025-02-26 08:24:25	2	0	1	0
        3	2025-02-26 08:24:32	2	0	1	0
       10	2025-02-26 08:25:33	2	0	1	0
       12	2025-02-26 08:27:14	2	0	1	0
       13	2025-02-26 08:30:23	2	0	1	0
       13	2025-02-26 08:30:26	2	0	1	0
        2	2025-02-26 17:10:54	2	0	1	0
        4	2025-02-26 22:02:59	2	0	1	0
       13	2025-02-26 22:10:01	2	0	1	0
       12	2025-02-26 22:48:15	2	0	1	0
       11	2025-02-26 22:48:21	2	0	1	0
       10	2025-02-26 23:15:19	2	0	1	0
        9	2025-02-26 23:15:33	2	0	1	0
        3	2025-02-26 23:15:38	2	0	1	0
       16	2025-02-26 23:21:44	2	0	1	0
        6	2025-02-26 23:32:07	2	0	1	0
        4	2025-02-27 07:13:23	2	0	1	0
       13	2025-02-27 07:57:55	2	0	1	0
       13	2025-02-27 07:58:16	2	0	1	0
       16	2025-02-27 08:13:05	2	0	1	0
        3	2025-02-27 08:19:20	2	0	1	0
       10	2025-02-27 08:19:30	2	0	1	0
        9	2025-02-27 08:20:45	2	0	1	0
       11	2025-02-27 08:25:51	2	0	1	0
        6	2025-02-27 08:32:46	2	0	1	0
       12	2025-02-27 08:38:45	2	0	1	0
       11	2025-02-27 17:14:48	2	0	1	0
        9	2025-02-27 17:14:52	2	0	1	0
